feature,start_hour,window_label,center_hour,center_hour_mod,W_obs_full,W_boot_mean,W_boot_std,W_null_mean,W_null_std,W_t_stat,W_p_ttest,W_n_null_valid
aROI_z,0.0,000.0-003.0,1.5,1.5,-0.013598859609219034,0.0005719867477191628,0.07817121947115044,-0.0013847602061578623,0.11613220323986076,-1.487386318875366,0.13849558675325196,200
ZCR_z,0.0,000.0-003.0,1.5,1.5,-0.19933899863119398,-0.06299175603676642,0.0787901622985646,-0.015095530953127299,0.13152622572799752,-19.810468165323968,5.88358338703673e-49,200
MEANt_z,0.0,000.0-003.0,1.5,1.5,0.0047650793960428645,-0.0063205856861270945,0.06436875329321227,-0.009772995118738645,0.06940789160746957,2.962190850842966,0.003426569157085599,200
VARt_z,0.0,000.0-003.0,1.5,1.5,-0.010570911145019625,0.007864582671291614,0.07940758678718118,-0.0037180913664361065,0.06365972960039275,-1.5223675520154285,0.1295044624252496,200
SKEWt_z,0.0,000.0-003.0,1.5,1.5,-0.030687851424470218,-0.006612375545654797,0.06403110740981498,-0.002473310912091303,0.06631492583014001,-6.01695400382945,8.401006241114689e-09,200
KURTt_z,0.0,000.0-003.0,1.5,1.5,0.03842525513490897,0.014235564958870787,0.06442320281837101,-0.002372286225832003,0.07335629587423459,7.865233054127297,2.295035304166392e-13,200
LEQt_z,0.0,000.0-003.0,1.5,1.5,0.14359540005359633,0.12251774077375947,0.05704878428177241,0.0026156940662695706,0.15545721880635754,12.825098361948525,7.749402930809143e-28,200
BGNt_z,0.0,000.0-003.0,1.5,1.5,0.3066073542751892,0.32962252714056167,0.07184334393934354,0.0019787397209542466,0.1875711494219438,22.96781352127946,7.284187006220412e-58,200
SNRt_z,0.0,000.0-003.0,1.5,1.5,0.050942287621654134,0.04471334800669103,0.08832468490861117,0.0061483351722781306,0.09089069220140761,6.9697142283643,4.559161430085378e-11,200
MED_z,0.0,000.0-003.0,1.5,1.5,0.12024195982679964,0.06781234393899425,0.07127765106025541,-0.0006086134158270495,0.07159713431119555,23.8708603835225,2.5864270571481087e-60,200
Ht_z,0.0,000.0-003.0,1.5,1.5,-0.16823233240222646,-0.12717064672239536,0.0750594929473767,-0.017914412353825314,0.1603051858177881,-13.261058281782333,3.5507079965739924e-29,200
ACTtFraction_z,0.0,000.0-003.0,1.5,1.5,-0.13746271448710412,-0.05428562115794349,0.07315510085673628,0.006248891583396551,0.09633475832285363,-21.097151839442258,1.1938991176352668e-52,200
ACTtCount_z,0.0,000.0-003.0,1.5,1.5,-0.0625852007866393,-0.11113525061163008,0.0697224272484502,0.011691014868892928,0.10017087337468836,-10.486324817084514,9.176075345621777e-21,200
ACTtMean_z,0.0,000.0-003.0,1.5,1.5,0.09748885440166351,0.12373539966776193,0.08176306947319631,0.007293363662841417,0.08950193225505093,14.251724298448389,3.173738731160765e-32,200
EVNtFraction_z,0.0,000.0-003.0,1.5,1.5,-0.07426850255098169,-0.05029300041816479,0.07761099834612842,-0.004101620496746756,0.0949173812758945,-10.454455748426065,1.14005650877669e-20,200
EVNtMean_z,0.0,000.0-003.0,1.5,1.5,0.02768096380480242,-0.013035499578930935,0.06606509395934831,0.007858353559320883,0.07277122922957009,3.8522647683137765,0.00015778331402785362,200
EVNtCount_z,0.0,000.0-003.0,1.5,1.5,0.06228531513765147,-0.020260049395507528,0.08416062065415261,-0.00409070442267231,0.09748504285064559,9.629155851361467,2.9375887902773795e-18,200
MEANf_z,0.5,000.5-003.5,2.0,2.0,0.103265562404137,0.02130499883554097,0.06852730335471116,0.0031151182674997112,0.0695727393414001,20.357702990636792,1.5449953215945834e-50,200
VARf_z,0.5,000.5-003.5,2.0,2.0,0.020604213265514777,0.016087614576988585,0.09904253794441095,-0.00720201165225661,0.07224747321105303,5.442950272078566,1.5316508318819822e-07,200
SKEWf_z,0.5,000.5-003.5,2.0,2.0,-0.06843951723682286,-0.04927340141212561,0.08973118068876418,-0.016189041133022296,0.1922029494842751,-3.844547242626554,0.00016247517860057924,200
KURTf_z,0.5,000.5-003.5,2.0,2.0,-0.008376202937203012,0.07823496642688098,0.07641206523599879,-0.011969736559762401,0.11873468069156504,0.42801513056397483,0.6691029577830344,200
NBPEAKS_z,0.5,000.5-003.5,2.0,2.0,-0.17223220809358622,-0.14637282237638036,0.06480780126899004,0.009755644442103755,0.129820373909109,-19.825061467109897,5.3369990526068625e-49,200
LEQf_z,0.5,000.5-003.5,2.0,2.0,0.20121099151811883,0.1162922047124484,0.06045888933012836,-0.01820983423580469,0.15906882506476497,19.50777643086006,4.469619841874159e-48,200
ENRf_z,0.5,000.5-003.5,2.0,2.0,0.1533325787526696,0.12431050625397118,0.06529286714191503,-0.011084110640961873,0.1520314919751684,15.294220230301773,1.9852861291367124e-35,200
BGNf_z,0.5,000.5-003.5,2.0,2.0,0.3856883372358041,0.35949996572688814,0.07428436978504999,-0.008488094935004527,0.17300204542416542,32.22214251727741,6.68991183891876e-81,200
SNRf_z,0.5,000.5-003.5,2.0,2.0,0.12451449514792864,0.10064583688222745,0.07093819536587426,-0.0006932008748843622,0.0779637869108526,22.711880585203037,3.6704632885344964e-57,200
Hf_z,0.5,000.5-003.5,2.0,2.0,-0.038099453938477565,-0.013491943590076569,0.0809610507397257,0.0008394550903494394,0.14397072195885752,-3.8249397171402717,0.00017499759679921457,200
EAS_z,0.5,000.5-003.5,2.0,2.0,0.10331094038760708,0.1286084758131967,0.06381752280854715,0.001996919672610307,0.07926906728130362,18.075103828992706,7.509916772722783e-44,200
ECU_z,0.5,000.5-003.5,2.0,2.0,0.3125450582666491,0.3474907951090606,0.08136364909025151,0.01406218531368713,0.22991544700729794,18.35972887253484,1.0690892314834897e-44,200
ECV_z,0.5,000.5-003.5,2.0,2.0,0.15166624988504632,0.18285652160850052,0.07675572847756922,0.01673462943785578,0.1341222626978781,14.227476020087648,3.768820221656258e-32,200
EPS_z,0.5,000.5-003.5,2.0,2.0,-0.09463369645088561,-0.13395296338954749,0.0794823366188924,-0.01465490235807259,0.2555231498964417,-4.42649111652472,1.5773575260903257e-05,200
EPS_KURT_z,0.5,000.5-003.5,2.0,2.0,0.07843009926180858,0.017080328112164957,0.05932968542027115,-0.015159476311231303,0.11293368118207546,11.719767361408023,1.832842014251044e-24,200
EPS_SKEW_z,0.5,000.5-003.5,2.0,2.0,0.039871726237883424,0.0044450183288594226,0.09920132285558869,-0.020995620617295117,0.1686637491079958,5.103611646456642,7.758270722515474e-07,200
ACI_z,0.5,000.5-003.5,2.0,2.0,0.05257989806419101,-0.006993180279623318,0.05937285103096764,0.0025967124812270987,0.0714896826061417,9.887706360577152,5.2402688494890385e-19,200
NDSI_z,0.5,000.5-003.5,2.0,2.0,0.05046182727952711,0.03391569671036831,0.07405301715195169,-0.026704125373725362,0.19313789230837577,5.650322445345293,5.4874987459548454e-08,200
rBA_z,0.5,000.5-003.5,2.0,2.0,-0.07571222548642605,-0.028917664699045036,0.06573962050909009,-0.0008833187437591306,0.07233860892093165,-14.628986699025422,2.191987352015699e-33,200
AnthroEnergy_z,0.5,000.5-003.5,2.0,2.0,-0.06076969024815252,-0.010380537876863407,0.07143173986141144,-0.00836060556868331,0.06956270729865176,-10.654794964643632,2.9043606709791827e-21,200
BioEnergy_z,0.5,000.5-003.5,2.0,2.0,0.026078632002935004,0.0004784920237052767,0.07311144954366854,-0.0106452897385946,0.07277903559071842,7.13604786994769,1.75175133128619e-11,200
BI_z,0.5,000.5-003.5,2.0,2.0,0.10083226728484147,-0.05397566616764258,0.08095090046510872,-0.023756530095016045,0.2508807946739514,7.023063172425536,3.359314240076902e-11,200
ROU_z,0.5,000.5-003.5,2.0,2.0,-0.08059669729511364,0.02473148286122037,0.06460470677426201,-0.004388915768210224,0.07379417890747186,-14.604685598419227,2.6035913827685265e-33,200
ADI_z,0.5,000.5-003.5,2.0,2.0,0.06991577172307224,-0.06772089800526299,0.0790264891596484,-0.003771338366969049,0.1347528158405348,7.733367930859125,5.108265748911225e-13,200
AEI_z,0.5,000.5-003.5,2.0,2.0,-0.05904231902242774,-0.08796672288754004,0.061616629905043165,0.012209207690222467,0.11997524950006332,-8.398805239972901,8.434248861227458e-15,200
LFC_z,0.5,000.5-003.5,2.0,2.0,-0.09842092817843508,-0.0012181169632551087,0.07157655805018519,0.006376188577687436,0.09318663890500144,-15.904158102020656,2.7004968774461857e-37,200
MFC_z,0.5,000.5-003.5,2.0,2.0,0.2382111126338399,0.10986189812037193,0.05490185565563135,0.02237990299619704,0.13502261393204684,22.605948364068833,7.185586877069982e-57,200
HFC_z,0.5,000.5-003.5,2.0,2.0,-0.11053348123145613,-0.07780282488210084,0.06541559606923747,0.00044463894143989546,0.10232929986062163,-15.337421724662558,1.4634595771378169e-35,200
ACTspFract_z,0.5,000.5-003.5,2.0,2.0,-0.029969738505858073,-0.04534225995481423,0.07765611912552793,0.006880298827840386,0.11736666354030384,-4.44025765062115,1.488298629558214e-05,200
ACTspCount_z,0.5,000.5-003.5,2.0,2.0,0.006433651210591195,-0.031068046994233274,0.0901066266910688,0.003726974231937784,0.1154223400494505,0.3316359112572774,0.7405131976847275,200
ACTspMean_z,0.5,000.5-003.5,2.0,2.0,0.12152065446700658,0.08146806109761785,0.07744942604783858,-0.004015252257523121,0.0882233118933827,20.123318660852714,7.31378270907708e-50,200
EVNspFract_z,0.5,000.5-003.5,2.0,2.0,-0.004263197484845967,-0.03305688006631238,0.06717297872965763,-0.002918111268328677,0.10298592398734358,-0.1847086569028249,0.8536456581775083,200
EVNspMean_z,0.5,000.5-003.5,2.0,2.0,-0.02522734421665435,-0.0672121822230108,0.08474811497870177,0.0018474675426087294,0.09588592927321998,-3.993241373251447,9.166538350873826e-05,200
EVNspCount_z,0.5,000.5-003.5,2.0,2.0,0.022641015798593005,-0.03127716287803499,0.06860719439944057,0.00035629640699092526,0.11370549631246114,2.7716648200258156,0.006106170503942641,200
TFSD_z,0.5,000.5-003.5,2.0,2.0,-0.06662885244997778,-0.014990651199743504,0.06089019915955524,-0.007909270656542127,0.07557033977539353,-10.988706574029763,2.9304982280918287e-22,200
H_Havrda_z,0.5,000.5-003.5,2.0,2.0,0.048049639997772155,0.07210340000702847,0.07674329237683525,0.02625594909629193,0.15650655022172033,1.9693062816461633,0.050305733111242194,200
H_Renyi_z,0.5,000.5-003.5,2.0,2.0,-0.13422916788540065,-0.03804733246761891,0.06999184007026728,-0.010250155882705853,0.17944567756848595,-9.77080097997409,1.1446478829537005e-18,200
H_pairedShannon_z,0.5,000.5-003.5,2.0,2.0,0.06513333164829796,-0.008476336584927842,0.0906688153514991,0.006042998941375661,0.14140299987433275,5.909800357385263,1.4655639475884909e-08,200
H_gamma_z,0.5,000.5-003.5,2.0,2.0,-0.0002471936883494297,-0.060836263407967515,0.071714341271928,-0.00767862360578498,0.12553600690438985,0.8371804421871425,0.40349541304405023,200
H_GiniSimpson_z,0.5,000.5-003.5,2.0,2.0,0.15456125692699352,0.12443231315900818,0.07258393741932918,0.015574261399845182,0.16327508034328242,12.03841355672429,1.9708357023125005e-25,200
RAOQ_z,0.5,000.5-003.5,2.0,2.0,-0.07018613830761947,-0.03453712080578921,0.06268899084714749,-0.0011476973206011952,0.10543412325786658,-9.260294158291027,3.341765999603714e-17,200
AGI_z,0.5,000.5-003.5,2.0,2.0,0.04235191242366052,0.011419575092420442,0.07972369737574117,-0.003937599429283428,0.0764039510730109,8.56804583253913,2.8972748414857317e-15,200
nROI_z,0.5,000.5-003.5,2.0,2.0,-0.03611427943037551,-0.09232995011978028,0.07236899361057658,-0.004103925879932852,0.11718762163219774,-3.8629912866971106,0.0001514751059421335,200
aROI_z,0.5,000.5-003.5,2.0,2.0,-0.086704005632989,-0.015328837532688386,0.0648549544005974,0.01641756955174576,0.1063938683762644,-13.707174334875814,1.5060987020792961e-30,200
ZCR_z,0.5,000.5-003.5,2.0,2.0,-0.16794668605821353,-0.09351545665075575,0.06593082744472782,0.017119677377890396,0.145318053488604,-18.010381699128047,1.171171675663644e-43,200
MEANt_z,0.5,000.5-003.5,2.0,2.0,0.022935492227317902,-0.022999809978562182,0.07175197847265227,0.0017526162890669358,0.07377823314384778,4.060426655045111,7.039761149104484e-05,200
VARt_z,0.5,000.5-003.5,2.0,2.0,0.01769560800950613,0.03120170335954424,0.07029670238766053,-0.0032720749405752408,0.07616927809379509,3.893010717920899,0.0001350678405045941,200
SKEWt_z,0.5,000.5-003.5,2.0,2.0,-0.0814665882918256,-0.019866295487547828,0.08048616945064939,-0.00491367141691967,0.07689523207630228,-14.079178950430215,1.0781870004093903e-31,200
KURTt_z,0.5,000.5-003.5,2.0,2.0,0.10275704463950867,0.007801153937386752,0.08548438867601359,0.0038671583204126173,0.07503990136985993,18.636940595736323,1.6134595598004942e-45,200
LEQt_z,0.5,000.5-003.5,2.0,2.0,0.1702851285633893,0.12333057065797738,0.06738691805858339,-0.022714149881727663,0.1514787690800227,18.018511687345224,1.1075658365586247e-43,200
BGNt_z,0.5,000.5-003.5,2.0,2.0,0.3195467721728184,0.2974990150404906,0.08051668013536098,-0.015896813754633986,0.18227034219977353,26.02666253348688,5.557677545919589e-66,200
SNRt_z,0.5,000.5-003.5,2.0,2.0,0.12860828631503654,0.03378729542827501,0.07192485147323892,-0.0005749897315153107,0.10513374410394101,17.37717443375753,9.234725051583951e-42,200
MED_z,0.5,000.5-003.5,2.0,2.0,0.07175540075802594,0.05322292187439712,0.06466672686277043,-0.0070869087893039705,0.0727695304008561,15.32232829268608,1.6279785191086839e-35,200
Ht_z,0.5,000.5-003.5,2.0,2.0,-0.17629367774863342,-0.1316288728542529,0.06889637314385735,0.000711021108907966,0.16215785930802334,-15.436960428332128,7.250327994127546e-36,200
ACTtFraction_z,0.5,000.5-003.5,2.0,2.0,-0.18182877156955812,-0.08233947788442529,0.07098263839960951,-0.008979983594118541,0.11866972139430415,-20.59877594069678,3.1428549310912294e-51,200
ACTtCount_z,0.5,000.5-003.5,2.0,2.0,-0.03814681427195593,-0.09101883889879277,0.07473385414174816,-0.0065724291923033255,0.11181981174121974,-3.9932926829258077,9.164702117298266e-05,200
ACTtMean_z,0.5,000.5-003.5,2.0,2.0,0.10864514878068202,0.15051159285322172,0.06670956900881685,0.0009519845051367445,0.09499571718103526,16.0324210409514,1.0965819873812543e-37,200
EVNtFraction_z,0.5,000.5-003.5,2.0,2.0,-0.1799336512204624,-0.06131563020125794,0.08369118831812927,0.0030047342516401378,0.10137396321558652,-25.52074887938352,1.1277585986716463e-64,200
EVNtMean_z,0.5,000.5-003.5,2.0,2.0,0.06392375237826689,0.010204620619767218,0.06274919826154528,-0.0009442770470929835,0.06777942934442059,13.534673847960407,5.113578167297392e-30,200
EVNtCount_z,0.5,000.5-003.5,2.0,2.0,0.0026721076052652645,-0.02080228784850126,0.07812581014183125,-0.008429610635857948,0.09235141612012987,1.7000497839490145,0.09068390770274726,200
MEANf_z,1.0,001.0-004.0,2.5,2.5,-0.08073734829475385,0.01786644610040174,0.05494909740080284,-0.009691009321967866,0.06638161932692879,-15.13592123106146,6.072897583369636e-35,200
VARf_z,1.0,001.0-004.0,2.5,2.5,-0.016254432893647086,0.030734990817020424,0.09023929450371955,-0.0054484184610895554,0.07428449493932264,-2.0572277132940027,0.04096843659363144,200
SKEWf_z,1.0,001.0-004.0,2.5,2.5,-0.13865729967870236,-0.049371812037468765,0.07628040195371848,-0.0007783238004624927,0.17462834175984476,-11.166017823228112,8.611974240813621e-23,200
KURTf_z,1.0,001.0-004.0,2.5,2.5,0.10684380982239082,0.10386750431520671,0.09143852023214287,0.001421681852658776,0.1332205617417497,11.191170582063704,7.236151813386774e-23,200
NBPEAKS_z,1.0,001.0-004.0,2.5,2.5,-0.040011394717119675,-0.13579078710868567,0.07620877523511693,-0.0013646792354443838,0.11465528503678303,-4.766872208099736,3.606772864779137e-06,200
LEQf_z,1.0,001.0-004.0,2.5,2.5,0.09070139003455022,0.06171897500775359,0.06459357914352111,-0.00026731996644907384,0.16312729489222136,7.886429032002098,2.016795140315946e-13,200
ENRf_z,1.0,001.0-004.0,2.5,2.5,0.0865982710783953,0.06356741426860803,0.061874604651351306,-0.005414239764479022,0.1650716199634225,7.882962605614958,2.0598998182945845e-13,200
BGNf_z,1.0,001.0-004.0,2.5,2.5,0.19892600191718288,0.30617152738173126,0.07242326112572584,-0.0003848011947560703,0.17546505180695712,16.06405594650739,8.781510872300829e-38,200
SNRf_z,1.0,001.0-004.0,2.5,2.5,-0.028595716372027513,0.08714148731060138,0.08416761460321887,-0.004897506333105532,0.08163436699092047,-4.105419234124426,5.8881307447267055e-05,200
Hf_z,1.0,001.0-004.0,2.5,2.5,0.0008163052469204903,0.0009777141123939836,0.08633697947312495,0.002073796118301233,0.13289784552528272,-0.1338141064543209,0.8936848013594947,200
EAS_z,1.0,001.0-004.0,2.5,2.5,0.11372658108243476,0.08023386267062785,0.052262905590590165,0.00817901777778539,0.07351121275750254,20.305309884257596,2.185863087721072e-50,200
ECU_z,1.0,001.0-004.0,2.5,2.5,0.40204408245447343,0.41968280300986116,0.0921510691493239,-0.018500183558445946,0.21003686740725494,28.31595290461689,1.0027518045835966e-71,200
ECV_z,1.0,001.0-004.0,2.5,2.5,0.2945454238988135,0.2085292582522883,0.08276172608522483,-0.009302217157469244,0.1282901699529537,33.49480751599658,9.915068018113627e-84,200
EPS_z,1.0,001.0-004.0,2.5,2.5,-0.11734072926120527,-0.19066840715979524,0.07418148057416593,-0.015810959099326175,0.2729274947038704,-5.260912906680355,3.690257054824145e-07,200
EPS_KURT_z,1.0,001.0-004.0,2.5,2.5,0.09390283396977578,0.028986851568793603,0.0650369472752556,-0.00835959417725464,0.13202595121708077,10.953976204946615,3.722964942403997e-22,200
EPS_SKEW_z,1.0,001.0-004.0,2.5,2.5,0.056045487485298036,-0.034377713039438665,0.07425524024799773,-0.019559845090055712,0.1863360110023979,5.738133286239432,3.525703535160664e-08,200
ACI_z,1.0,001.0-004.0,2.5,2.5,0.09342638180292635,0.033684198688978914,0.06311762158174879,-0.0012225618256974768,0.06707910699367844,19.954621601700932,2.2480896206386653e-49,200
NDSI_z,1.0,001.0-004.0,2.5,2.5,-0.1287902304280925,0.04054638209665069,0.06861915929041977,0.006100744089688101,0.20803262788765395,-9.169938751520727,6.030030042294213e-17,200
rBA_z,1.0,001.0-004.0,2.5,2.5,0.0757558560637537,-0.0037570405165891995,0.07133194311066805,0.004582933195644508,0.06967213829110401,14.446766707986345,7.968105520376204e-33,200
AnthroEnergy_z,1.0,001.0-004.0,2.5,2.5,-0.026866402964994932,3.964593682975887e-05,0.061061065491958014,-0.0014573844530138182,0.06912010286153158,-5.198744952422731,4.959226270282626e-07,200
BioEnergy_z,1.0,001.0-004.0,2.5,2.5,0.09507146145380123,-0.012542137505088695,0.07478968365557088,0.00015626407834747668,0.06919768487894086,19.3980997541345,9.341944796612064e-48,200
BI_z,1.0,001.0-004.0,2.5,2.5,-0.16054469871444793,-0.07214778913274293,0.09203101750209787,0.019300465143440575,0.27711879568402875,-9.177994196576826,5.72143033270565e-17,200
ROU_z,1.0,001.0-004.0,2.5,2.5,0.09360715325591763,0.011092704513416625,0.056691136892783586,0.01253556818768427,0.06934241371303355,16.534257893164416,3.257567323438665e-39,200
ADI_z,1.0,001.0-004.0,2.5,2.5,-0.06489210239005502,-0.05559552928890436,0.07327478414465592,-0.007880514047321265,0.15853612086708163,-5.085690314973967,8.435182566525956e-07,200
AEI_z,1.0,001.0-004.0,2.5,2.5,-0.021343438346598884,-0.04192249323994005,0.06607745190858724,0.0050749113885684895,0.12885518824393088,-2.8994710263635106,0.004157736211539306,200
LFC_z,1.0,001.0-004.0,2.5,2.5,-0.020614113618578567,-0.0028580952231158263,0.07790628148275194,0.0047419689280969735,0.09179600884339578,-3.9063698169422243,0.00012832201390753498,200
MFC_z,1.0,001.0-004.0,2.5,2.5,0.1244420539443839,0.09234239721384367,0.08163366437558944,-0.008667543262896813,0.1535478673190319,12.259720759353307,4.1667760842300536e-26,200
HFC_z,1.0,001.0-004.0,2.5,2.5,-0.09471369826276195,-0.04620427015936473,0.07549664888823147,-0.007889828408716115,0.11363539053909695,-10.805392026444645,1.0344816643363813e-21,200
ACTspFract_z,1.0,001.0-004.0,2.5,2.5,-0.060680368493760566,-0.019572456570938493,0.08931391746451395,-0.005439865374777776,0.10892261356470906,-7.172235970702985,1.4202620309443036e-11,200
ACTspCount_z,1.0,001.0-004.0,2.5,2.5,0.01797962772630922,0.00830546839268768,0.07715757400891773,-0.008589754143619014,0.11914547789607198,3.153689157812435,0.0018618884835760287,200
ACTspMean_z,1.0,001.0-004.0,2.5,2.5,0.13845836984387694,0.07623876360080198,0.08550334813527247,-0.0017851993480420209,0.08430125503848435,23.52685704338326,2.1909117841239973e-59,200
EVNspFract_z,1.0,001.0-004.0,2.5,2.5,0.07608120866704746,-0.027518683220976708,0.0709058840572497,-0.01507940078080205,0.10427723283254943,12.363251951878032,2.011634618713675e-26,200
EVNspMean_z,1.0,001.0-004.0,2.5,2.5,-0.030908534647347056,-0.07420536424362717,0.06378323053883979,-0.0024749359654213385,0.08709798884494538,-4.61677490104144,6.981796830824366e-06,200
EVNspCount_z,1.0,001.0-004.0,2.5,2.5,-0.05914687665700799,-0.022201800991690803,0.08441489404834275,-0.012060157996083416,0.13055470967346075,-5.100595474838119,7.868383444394358e-07,200
TFSD_z,1.0,001.0-004.0,2.5,2.5,-0.1184141685786952,-0.025851255658107922,0.08249342069325633,0.007130024831808828,0.08447731169868467,-21.01703965576004,2.015677273745556e-52,200
H_Havrda_z,1.0,001.0-004.0,2.5,2.5,0.11597533140571326,0.08831746438656882,0.0638890777849706,0.004873916548183858,0.15378208908592791,10.217127925903263,5.707038246231391e-20,200
H_Renyi_z,1.0,001.0-004.0,2.5,2.5,-0.0047885231768797065,-0.019348218047980138,0.08423657314267581,0.005537704036968947,0.1601801657962026,-0.911691563145898,0.36303418564901974,200
H_pairedShannon_z,1.0,001.0-004.0,2.5,2.5,-0.00024895899478319584,0.01392481761099906,0.08755844760650552,-0.0008912410263267368,0.12863890737989986,0.07061036030063074,0.9437787729882511,200
H_gamma_z,1.0,001.0-004.0,2.5,2.5,-0.18015233683240608,-0.0746435337974987,0.07914852284540097,0.0005445157073810998,0.11313524576362544,-22.587473763375982,8.079865885636451e-57,200
H_GiniSimpson_z,1.0,001.0-004.0,2.5,2.5,0.06783325248491251,0.11884781034176614,0.08182730918053989,0.010558286732857509,0.13758317774236606,5.887277404123269,1.646052498841412e-08,200
RAOQ_z,1.0,001.0-004.0,2.5,2.5,-0.0575989672308855,-0.0487800050569928,0.06409618633283694,-0.00019301121318954646,0.100914991864444,-8.044818719330756,7.636689122442046e-14,200
AGI_z,1.0,001.0-004.0,2.5,2.5,0.049498050618567775,0.0024191917723396105,0.07736271772803165,-0.002922374945987891,0.07178593743118813,10.327047250699522,2.710246714333993e-20,200
nROI_z,1.0,001.0-004.0,2.5,2.5,-0.14060267896694878,-0.04970279373729459,0.06877733578470499,0.001185508085407074,0.0987869088173625,-20.29811232219591,2.2926392200864933e-50,200
aROI_z,1.0,001.0-004.0,2.5,2.5,-0.10436798433296382,-0.0026046227834560487,0.06976160047937406,-0.008183282294993656,0.1142999712476144,-11.90076503346028,5.170214335696289e-25,200
ZCR_z,1.0,001.0-004.0,2.5,2.5,-0.03943773629974621,-0.11948088148334195,0.07293164723271515,-0.019571787551822727,0.1227014495146869,-2.2896790754993788,0.023088901702140428,200
MEANt_z,1.0,001.0-004.0,2.5,2.5,0.05281377595199259,0.007333924322520557,0.07126443941332018,-0.00015334684633426632,0.06925729859788575,10.815729885191004,9.635845496175851e-22,200
VARt_z,1.0,001.0-004.0,2.5,2.5,-0.020665515914556513,0.0007292047131747211,0.06567843478496502,-0.0016150801545793782,0.07379878553437197,-3.6506541978701055,0.000334287430599831,200
SKEWt_z,1.0,001.0-004.0,2.5,2.5,-0.04041225093646388,-0.0215051834642382,0.0732328141654177,-0.003436070018710691,0.07182669732541094,-7.280331476433873,7.563555838154586e-12,200
KURTt_z,1.0,001.0-004.0,2.5,2.5,0.05754406041622806,-0.00023373974117482654,0.06297237339703511,-0.0053395024051866346,0.069941451177249,12.715033202129664,1.6856695482141228e-27,200
LEQt_z,1.0,001.0-004.0,2.5,2.5,0.01584160054218348,0.07691920702285829,0.06815493974401626,-0.0031545563642610486,0.16774197332457266,1.601544455309312,0.11084258007368453,200
BGNt_z,1.0,001.0-004.0,2.5,2.5,0.32047123423783286,0.3018731430144906,0.06517661802704248,-0.013693771806838,0.19129338837018106,24.70449646196591,1.5519637645833034e-62,200
SNRt_z,1.0,001.0-004.0,2.5,2.5,-0.008551783506702684,0.038648296862425005,0.07962355241465865,-0.0006204741548283865,0.09273655317558988,-1.209508534521382,0.22790246096951997,200
MED_z,1.0,001.0-004.0,2.5,2.5,0.06372009723198123,0.04946180179568541,0.07130554234124027,0.0004736919582933316,0.07668303538630451,11.66410845095071,2.70306466772276e-24,200
Ht_z,1.0,001.0-004.0,2.5,2.5,-0.16175330317556771,-0.1599759415737116,0.06845066988444266,-0.0001286536599827462,0.16675234914545342,-13.707259449722148,1.5051904539740381e-30,200
ACTtFraction_z,1.0,001.0-004.0,2.5,2.5,-0.2396895043353489,-0.07144521752920192,0.07056633947915067,-0.0015986558216083558,0.1059085641074814,-31.792642066541305,6.272570196599514e-80,200
ACTtCount_z,1.0,001.0-004.0,2.5,2.5,-0.040024142895223144,-0.0651955947158481,0.0712463084393757,-0.013909262665687296,0.11580394727320047,-3.18918471001942,0.0016575338407157953,200
ACTtMean_z,1.0,001.0-004.0,2.5,2.5,0.259155090881056,0.15939925311602998,0.05913246571130442,-0.00509241138328759,0.08414674649055932,44.41079627093801,3.195262648876673e-105,200
EVNtFraction_z,1.0,001.0-004.0,2.5,2.5,-0.022372091266568826,-0.07344163995302444,0.07373595302456035,-3.562026403497287e-05,0.11070504025741389,-2.8533967517546035,0.0047828604631689345,200
EVNtMean_z,1.0,001.0-004.0,2.5,2.5,-0.013325186130154335,0.017186690564354245,0.06784546943506774,0.007247827769245588,0.06737226577883831,-4.31848846689081,2.4770208943354512e-05,200
EVNtCount_z,1.0,001.0-004.0,2.5,2.5,0.194060354262275,0.005332347373932688,0.08131329244804657,0.0013697348877763542,0.10426768321300514,26.1352011346406,2.925702788227619e-66,200
MEANf_z,1.5,001.5-004.5,3.0,3.0,0.1045658001450801,-0.004095830294106223,0.07582190984666812,-0.0027647301373056017,0.06802705477785537,22.312930065503473,4.640901624590881e-56,200
VARf_z,1.5,001.5-004.5,3.0,3.0,-0.012554083116319314,0.01060609054784307,0.06558072315354692,0.003645333690628054,0.06847104954078864,-3.3458571329876183,0.0009805138471490446,200
SKEWf_z,1.5,001.5-004.5,3.0,3.0,-0.07437358145044111,-0.1058473082759091,0.10086122980418913,-0.02693430701863793,0.17619779136177802,-3.807611024637889,0.0001868208465293801,200
KURTf_z,1.5,001.5-004.5,3.0,3.0,0.05225627975855978,0.007643863817190798,0.09056189706108093,-0.01503060405657785,0.11965254771355481,7.952862306701254,1.3435780552423435e-13,200
NBPEAKS_z,1.5,001.5-004.5,3.0,3.0,0.0030941372085143476,-0.11684351582627014,0.0650274693237535,0.00047296564856984355,0.11002060997117191,0.3369274511704178,0.7365266583941958,200
LEQf_z,1.5,001.5-004.5,3.0,3.0,0.1616372193719076,0.08978938582026394,0.07214889188335903,-0.007986333774110737,0.15415861205801226,15.560851654965639,3.0267735957694824e-36,200
ENRf_z,1.5,001.5-004.5,3.0,3.0,0.22396007670153384,0.09409823427209908,0.07397937465960913,-0.0017617555700372213,0.15166457879873346,21.047688197900204,1.6495472746448077e-52,200
